checkpoint,condition_number_eps1e12,cumulative_explained_spectral_mass,effective_rank,frobenius_norm,linear_index,method,module,nuclear_norm,numerical_rank_1e2,numerical_rank_1e3,numerical_rank_1e4,seed,singular_values,spectral_norm,stable_rank,top1_spectral_mass,top5_spectral_mass,variant
300,30.459721682189752,"[0.048615766034108346, 0.08809639585317339, 0.121098783232827, 0.15365753603727028, 0.18507142775644864, 0.21392427973821748, 0.24195958231226897, 0.26767881090594764, 0.29241339603422517, 0.316459177597735, 0.3399566853238886, 0.36250265571719914, 0.3844549274151459, 0.4057953819732342, 0.4261440278288034, 0.4456982477907746, 0.4648982530835944, 0.48330933246200924, 0.50152380883847, 0.5194218859992299, 0.5371695576706811, 0.5544364370226345, 0.5715608371789975, 0.5883512471958736, 0.6048351801098768, 0.6209335125288367, 0.6366924501976768, 0.6518810702976673, 0.6668228438359478, 0.681528520685258, 0.6959983293375838, 0.7099907255606198, 0.7239014939005576, 0.7376406778591565, 0.7511021399311348, 0.7642472634077289, 0.7770602729900868, 0.789275406848405, 0.8013885577797962, 0.8131324488810227, 0.8247041591928121, 0.835858571277206, 0.8466669683825547, 0.8570854174350035, 0.8671773235389965, 0.8771627926145154, 0.8869669614675417, 0.8961813976524609, 0.9051854431596822, 0.9138736302245395, 0.9222750153340051, 0.9303474758414373, 0.9381814199936495, 0.9458585584890418, 0.9533053613071498, 0.9602428941265476, 0.9670171186911478, 0.9735033607215229, 0.979659677845522, 0.9851844502508562, 0.99028872958492, 0.994469065479223, 0.998403932690477, 0.9999999999999999]",55.123043921047135,3.9515921525409636,0,CORAL,encoder.0,27.492207569737666,64,64,64,11,"[1.3365547309715087, 1.0854096699697104, 0.9073084841383278, 0.895111990311533, 0.8636372317169142, 0.7932285956617058, 0.7707523576462241, 0.7070783710309467, 0.6800083484979528, 0.6610716179205829, 0.6459983597789303, 0.6198384979140534, 0.6035164101472309, 0.5866962063435179, 0.5594291956243894, 0.5375886740588204, 0.5278505308502632, 0.5061612158542985, 0.5007561653157445, 0.49205765240279115, 0.4879226734710884, 0.47470463122552004, 0.47078756360598295, 0.4616054373649594, 0.45317970523740764, 0.4425786963886821, 0.4332479854703128, 0.41756869648682576, 0.4107823395744229, 0.4042915203947226, 0.3978069829641255, 0.38468186136171956, 0.38243773065610426, 0.37772049722861273, 0.37008530947497786, 0.3613884631483547, 0.3522579190312225, 0.335820995525015, 0.3330172597293683, 0.32286549183131186, 0.31813186182859154, 0.3066594123425461, 0.2971466967164, 0.2864261639046606, 0.2774487773852744, 0.27452258850536126, 0.2695382451561571, 0.25332519223389766, 0.24754108805189307, 0.23885744219176822, 0.2309726233027327, 0.22192975986883362, 0.21537241872234916, 0.21106148505694824, 0.20472904880633325, 0.19072809229275217, 0.1862383878540045, 0.17832111224662917, 0.16925074823811445, 0.15188818974300664, 0.14032790694600214, 0.11492666211740174, 0.10817818613114993, 0.04387941376867576]",1.3365547309715087,8.741193488800663,0.048615766034108346,0.1850714277564486,CORAL_GAMMA1_SOURCE_ONLY
300,671.946568826723,"[0.0839693804724454, 0.13172972864248134, 0.17288459731948314, 0.21282320902614718, 0.24991230398170985, 0.28491815072463084, 0.31893681325334455, 0.3505377029355146, 0.38085956817219146, 0.41011515620384753, 0.43873940849378723, 0.46644668785367444, 0.4933534841369324, 0.5195200888123754, 0.5441407416312082, 0.5684165013324353, 0.5917569815102556, 0.613267579701787, 0.6346786360890083, 0.6555839996546147, 0.6749813207823683, 0.6940742642411517, 0.7125907539974522, 0.7303504830450998, 0.7475306401409321, 0.7640216811726959, 0.77947854086874, 0.7946946834228794, 0.8089505957477394, 0.8223660773688003, 0.835220407332705, 0.847426877220989, 0.8589131038047796, 0.8697088515999986, 0.8798961657283347, 0.8898745449407829, 0.8993767784325667, 0.9086181796114902, 0.9163047503527738, 0.9237653762674582, 0.9308896649221017, 0.9377686346873486, 0.9445046168843214, 0.9506523237252524, 0.9565127176204336, 0.9616243111920437, 0.966644230940734, 0.9712392413834499, 0.9751171500973824, 0.9786420463813386, 0.9820075288180098, 0.9850665271568687, 0.9879788263588979, 0.9904090577294159, 0.9925005172934357, 0.9941416218273658, 0.9953869140526709, 0.9965403135180951, 0.9974755747801516, 0.9983518067971395, 0.9990100366329476, 0.999470332951114, 0.9998750356287718, 1.0]",42.87405506256308,4.073106777106307,1,CORAL,encoder.2,23.720018978853908,60,64,64,11,"[1.9917552984490094, 1.1328763650299227, 0.9761942660907232, 0.9473446276711482, 0.8797540362544614, 0.8303393491129366, 0.8069233208163158, 0.749573703009743, 0.7192352188882253, 0.6939431033484128, 0.6789678075728726, 0.6572171922689315, 0.6382297184990358, 0.6206723595136769, 0.584002352134485, 0.5758214808392038, 0.5536366327934609, 0.5102317973496262, 0.5078706638621997, 0.4958756205360247, 0.460104825289239, 0.4528849812045287, 0.43921148844120145, 0.4212611100695032, 0.40751365237283393, 0.39116780625449626, 0.3666370053436482, 0.36092719016913355, 0.3381505109065562, 0.3182154786620296, 0.30490495070426826, 0.2895376974149056, 0.2724535125629286, 0.25607534259351544, 0.24164328446768069, 0.236687344297471, 0.22539315876661312, 0.21920621135526683, 0.18232560386555166, 0.17696618829044428, 0.16898826209897627, 0.16316929338661926, 0.1597776255534176, 0.14582372294331344, 0.1390086544172551, 0.12124709653078053, 0.11907259171125663, 0.10899373490925124, 0.09198406829274382, 0.08361060675393217, 0.07982930727084186, 0.07255949865401574, 0.06907979234423313, 0.057645134231693394, 0.04960946055205597, 0.038927030691103634, 0.029538355218456828, 0.027358657210063145, 0.022184414886166, 0.020784240072834304, 0.015613224197815101, 0.010918237402802965, 0.00959955519483592, 0.002964157257215833]",1.9917552984490094,4.181957629732515,0.0839693804724454,0.24991230398170985,CORAL_GAMMA1_SOURCE_ONLY
300,1.0,[1.0],1.0,1.596638079101971,2,CORAL,head,1.596638079101971,1,1,1,11,[1.596638079101971],1.596638079101971,1.0,1.0,1.0,CORAL_GAMMA1_SOURCE_ONLY
400,73.52850600756695,"[0.0505183326620054, 0.09686295143221726, 0.13345712114556746, 0.16925223501426093, 0.20420902634312815, 0.23456553363222768, 0.2641319121135214, 0.292039242224675, 0.3180498956839805, 0.3431423554007823, 0.36684748227347397, 0.38968873090241096, 0.41211925587307596, 0.4339393376614477, 0.45430999312698606, 0.47447645488561946, 0.4933725801784337, 0.5119161420492344, 0.5301004497963095, 0.5476488185106446, 0.5649651676255213, 0.5818259855414483, 0.5982050395153697, 0.6143669361325022, 0.6304103754191887, 0.6460840897118213, 0.6611596336673657, 0.6758518480107695, 0.6904393239176543, 0.7044301397624175, 0.7183489767763641, 0.7320255599977344, 0.7455065533527525, 0.7583389955647103, 0.7709531089804476, 0.7834723796545519, 0.7956265087192026, 0.80753261921155, 0.819230816390354, 0.8300530284983773, 0.8406806462793559, 0.8511348105498071, 0.8612857811929592, 0.8712172530200971, 0.8807361865487079, 0.889962271196948, 0.8990414963357943, 0.9077104708976456, 0.916092406782071, 0.9239136402680765, 0.93143697535381, 0.9389096267861898, 0.946040204779425, 0.9529287968880077, 0.9596318906981975, 0.9661686489258008, 0.9721621108860795, 0.9779865343805023, 0.9836294383584574, 0.9886410974271916, 0.9932074434833001, 0.9965524448336194, 0.999312942212415, 1.0000000000000002]",53.076449565407025,3.611894150691102,0,CORAL,encoder.0,24.32048478873837,64,64,64,11,"[1.2286303410587271, 1.1271235958408163, 0.8899879478700435, 0.8705545223547174, 0.8501661117768166, 0.7382849737637702, 0.7190686581123847, 0.6787197974626116, 0.6325917018021852, 0.6102607848545087, 0.5765201775224104, 0.5555102398358539, 0.5455212413524736, 0.5306749672231217, 0.4954242163862554, 0.4904581264435176, 0.45956292774998336, 0.4509884144078369, 0.44225117995647917, 0.4267848343841572, 0.4211420052448405, 0.41006326564998963, 0.39834653302668127, 0.39306516083412985, 0.3901842211309068, 0.38119233003700315, 0.3666445374527749, 0.3573217754516329, 0.3547744858994785, 0.3402634239346055, 0.33851286387461554, 0.3326211341972527, 0.32786429382779986, 0.3120912156182836, 0.3067813534508595, 0.30447473199565306, 0.2955943110372018, 0.28956237912217253, 0.2845058265427673, 0.26320144495367864, 0.25846881658281745, 0.25425034311848, 0.24687652711770885, 0.24153820950169166, 0.23150507808758927, 0.22438285134713706, 0.2208111568828418, 0.21083366396546382, 0.20385274417735028, 0.1902161900255667, 0.18297115651316093, 0.1817385054927374, 0.17341911361938805, 0.1675338995926098, 0.1630224910482089, 0.15897712904208575, 0.14576390043683946, 0.14165280299928135, 0.13723816036016662, 0.12188597814749422, 0.11105574979770351, 0.0813520544587491, 0.06713663451034886, 0.016709578471950547]",1.2286303410587271,8.642264559670739,0.0505183326620054,0.20420902634312815,CORAL_GAMMA1_SOURCE_ONLY
400,2418.973565593687,"[0.11274063307112352, 0.16758074269737896, 0.2123189218982344, 0.25486433185967416, 0.2939416677442741, 0.33031271457888417, 0.36582540172644495, 0.39848329409297095, 0.42960343365421205, 0.4593587997480459, 0.48801661098976085, 0.5159841260176319, 0.5429597987222488, 0.5694295758620047, 0.5945022857884847, 0.6185421440405121, 0.641878715532755, 0.6636482252177331, 0.6842810634627441, 0.7043824918696988, 0.7228476372664903, 0.7407938955044595, 0.7576738106470126, 0.773771945596663, 0.7892479661395857, 0.8037236262899989, 0.8180950773161768, 0.832102730869565, 0.8446885880533327, 0.856588760759501, 0.8680448841172748, 0.8790766584912512, 0.8892708777056, 0.8989646932066622, 0.907779534479388, 0.9162002418650188, 0.9243776458082148, 0.9318661580730846, 0.9383973814293042, 0.944738763532029, 0.9506089450517191, 0.9560322205955918, 0.9612176293549571, 0.966048999793197, 0.9704145050738328, 0.9742093653550319, 0.9777885809173679, 0.9813310781891529, 0.984074529201186, 0.9867387617350794, 0.9889551183144373, 0.9909793755738058, 0.992914092095567, 0.9944347012993281, 0.9956698761243422, 0.9966955484394636, 0.9975215629155392, 0.9982113230033507, 0.9987976940147897, 0.9992084992822421, 0.9995337107400465, 0.9998174309721564, 0.9999533931934295, 1.0]",38.2359775860804,3.581271862752235,1,CORAL,encoder.2,18.87002727998986,55,63,64,11,"[2.1274188216154277, 1.0348343646850746, 0.844210661977217, 0.8028330466107209, 0.7373903941717279, 0.6863226459708809, 0.6701253752602174, 0.6162553198633179, 0.5872378824777111, 0.5614845699167301, 0.5407736799159617, 0.5277477715294522, 0.5090316798321977, 0.4994854167224468, 0.4731227202959508, 0.45363278102284643, 0.44036174068005607, 0.4107912416275406, 0.3893422205469755, 0.3793145024059985, 0.34843779736643327, 0.3386463825242216, 0.3185244592238894, 0.30377224565686106, 0.29203292983063556, 0.2731561019341604, 0.27118967291701457, 0.26432480468108227, 0.2374954683997531, 0.2245565836019868, 0.2161773602841215, 0.2081698833836268, 0.1923651946729597, 0.18292256295223125, 0.16633629528511623, 0.15889897808366577, 0.1543078354876045, 0.14130843072463262, 0.12324436290357046, 0.11966205327125622, 0.11077048541504463, 0.10233735745977914, 0.09784880474712214, 0.09116809196932292, 0.08237720373653677, 0.07160911702997759, 0.06753989530224361, 0.06684702015787274, 0.0517689954383807, 0.05027414059480516, 0.04182270911466924, 0.038197789706000504, 0.036508153544682086, 0.028693937157174238, 0.023307782643574106, 0.0193544645666717, 0.015586915697211868, 0.01301579167365063, 0.011064836982049159, 0.0077519066035895996, 0.006136749080533843, 0.0053538085197979935, 0.0025656108244724216, 0.0008794717114212436]",2.1274188216154277,2.8337960249513476,0.11274063307112352,0.29394166774427416,CORAL_GAMMA1_SOURCE_ONLY
400,1.0,[1.0],1.0,1.702816204991894,2,CORAL,head,1.702816204991894,1,1,1,11,[1.702816204991894],1.702816204991894,1.0,1.0,1.0,CORAL_GAMMA1_SOURCE_ONLY
500,90.45897760840903,"[0.05273568564274039, 0.10325152035662, 0.1430215932006304, 0.18199790864401932, 0.21867488473434418, 0.25114475749300647, 0.28291900993440244, 0.31281964606174284, 0.34032107111155613, 0.3668908922828491, 0.3911046581359717, 0.41430980325840683, 0.4368269157033677, 0.4588627219727187, 0.4801128784205202, 0.500289644574508, 0.5199131813087607, 0.5388240529508852, 0.557000626310184, 0.5747199387297239, 0.5921088544304908, 0.6089676684471859, 0.6251874174068582, 0.6407476289530136, 0.6558563019382887, 0.6706857345239577, 0.685455324177087, 0.6998755192397168, 0.7141205991912964, 0.7282245109379896, 0.7416102414731939, 0.7547104663018807, 0.7675985558806299, 0.7800018782412509, 0.7920689010164611, 0.8038607392040953, 0.8154902298798912, 0.8267877866250785, 0.8378046396454437, 0.8482255873816433, 0.8583370686798841, 0.8680123978604698, 0.8775416213906576, 0.8866990490516166, 0.8956280958113344, 0.9041550676008129, 0.9124657616025161, 0.9205779047886442, 0.9280669191720132, 0.9351476906651889, 0.9420758630210359, 0.9486912485692265, 0.9552255171873607, 0.9614805447437559, 0.9674411915940849, 0.9730844218103779, 0.9785135613646427, 0.9831500164205558, 0.9875612569190563, 0.9917305615587051, 0.9950052666061742, 0.9976377637469017, 0.9994170209852359, 1.0000000000000002]",51.01510307417815,3.420458386459572,0,CORAL,encoder.0,22.3162196422953,64,64,64,11,"[1.1768611437904335, 1.1273224628888228, 0.8875176807770196, 0.8698040162820538, 0.8184914542469027, 0.7246048122396881, 0.7090811964519302, 0.6672691632620787, 0.6137278418877551, 0.5929379651150819, 0.5403597171453932, 0.5178511153836002, 0.5024968270320068, 0.4917558927019057, 0.4742231587222753, 0.45026914516362176, 0.43792315592023473, 0.4220191651929037, 0.40563240343040485, 0.3954280678649032, 0.3880548621196697, 0.3762249965051744, 0.3619634803269393, 0.3472450985445835, 0.3371684648430109, 0.3309368747524026, 0.3296014067258055, 0.3218042403023902, 0.31789633302150805, 0.31474599235475303, 0.2987189026961973, 0.29234749464042326, 0.28761343780894516, 0.27679526609381255, 0.2692903306801697, 0.26314925098164876, 0.259526268249087, 0.2521187577468955, 0.24585451176935555, 0.23255615856191014, 0.2256500375605019, 0.21591677110545995, 0.21265624532019917, 0.2043591670403893, 0.19926256868618833, 0.19028977533765662, 0.18546327272191615, 0.18103236911138454, 0.16712648988357073, 0.1580160518786101, 0.15461061601276022, 0.14763039691188756, 0.14582017368403977, 0.13958856881712442, 0.1330191043220993, 0.1259355649988315, 0.12115787076164752, 0.1034681493893866, 0.09844221185952573, 0.09304311809404488, 0.07307903710305183, 0.05874738440018968, 0.03970629533080968, 0.013009887740330076]",1.1768611437904335,8.447304979709147,0.05273568564274039,0.21867488473434415,CORAL_GAMMA1_SOURCE_ONLY
500,4824.870091019523,"[0.14657882374477335, 0.2092407635510245, 0.2556472450580771, 0.3001277005439618, 0.3403892241370592, 0.3779092481223261, 0.41409895021607857, 0.4470866492933236, 0.4781277008369108, 0.5080142381340961, 0.5364318919731286, 0.5641194971424103, 0.5911051323076416, 0.6170859068813187, 0.6420241523211584, 0.6658114305393248, 0.6884323541116855, 0.7093313129255165, 0.729211905476077, 0.7480463879615735, 0.7655658286423199, 0.7818609819816358, 0.7979235633502173, 0.8124059392094739, 0.8266209835961041, 0.8395559108181876, 0.8521226102533018, 0.8643259904972969, 0.8754183845924228, 0.8859093764835295, 0.8960798173591948, 0.9055757099228461, 0.9143365047077436, 0.9225777513127239, 0.9297991027826147, 0.9367127773380982, 0.9432532298737799, 0.9492351487731718, 0.9549292745354914, 0.9600290048641213, 0.9648821406252345, 0.9690632184651199, 0.9729911850818531, 0.9767636375565886, 0.9802782166352485, 0.9830540518812433, 0.9855437719295137, 0.9878680602963369, 0.9900823385486691, 0.9918019307164918, 0.9932190778472135, 0.9944607664057388, 0.9955471130383807, 0.9965064388555988, 0.9972856736784256, 0.9978853987177982, 0.9984204950162837, 0.9988985604727734, 0.999255938268035, 0.9995436572928248, 0.99975250241954, 0.9998732900477558, 0.9999696201512205, 0.9999999999999998]",33.698613844345715,3.271882693230983,1,CORAL,encoder.2,15.367000895983065,50,61,64,11,"[2.2524769158180757, 0.9629260851466985, 0.7131284428982994, 0.683531199305325, 0.6186988691287707, 0.5765702421989031, 0.5561271845000542, 0.506922001276444, 0.4770078668825612, 0.45926644542367673, 0.436694112006149, 0.4254754534439771, 0.4146882797627827, 0.39924658615202907, 0.38322604001826244, 0.3655391256915619, 0.3476157528044304, 0.32115431881725565, 0.30550508353713607, 0.2894295092300039, 0.26922126063815177, 0.250407635965449, 0.2468337022827935, 0.22255068280516055, 0.2184425998257852, 0.19877103821123185, 0.19311248147895088, 0.18752935514349361, 0.1704568299983975, 0.1612150817903875, 0.15628917404889162, 0.14592338953378725, 0.134627141309044, 0.12664324396274956, 0.11097051450802105, 0.10624244308865152, 0.10050713997595481, 0.0919241530866542, 0.08750163569140444, 0.07836756052932949, 0.07457814158935276, 0.06425062691169463, 0.060361066518731216, 0.057971280559312485, 0.05400853985077112, 0.042656262712303966, 0.038259530212518385, 0.03571734141549531, 0.03402681588754542, 0.026424974383656017, 0.02177730122754044, 0.019081029191388797, 0.016693889677157726, 0.014741960692729615, 0.01197450222056026, 0.00921597521738325, 0.008222825298263044, 0.007346432298214226, 0.00549182489999076, 0.004421378511735991, 0.0032093232493535327, 0.0018561435910177586, 0.00148030478625239, 0.0004668471634108006]",2.2524769158180757,2.1099625708454455,0.14657882374477335,0.34038922413705924,CORAL_GAMMA1_SOURCE_ONLY
500,1.0,[1.0],1.0,1.8052733547861697,2,CORAL,head,1.8052733547861697,1,1,1,11,[1.8052733547861697],1.8052733547861697,1.0,1.0,1.0,CORAL_GAMMA1_SOURCE_ONLY
0,2.3633234127838527,"[0.021720480063228933, 0.04310375824722643, 0.06416116559772789, 0.08473662056263744, 0.10513887039230475, 0.12515363409512725, 0.14512639527871424, 0.16497913634518205, 0.18452664404310712, 0.20392996362118682, 0.22321134640934723, 0.24223450334158333, 0.26115863061145794, 0.27974627877967984, 0.29819725820962634, 0.31655403510572866, 0.3347748599587702, 0.35280408887630893, 0.3707924498442154, 0.3886284610858881, 0.4061633515558981, 0.42354073230276323, 0.4406963137183246, 0.45772151825512347, 0.47451134042557935, 0.4911814144701938, 0.5076807940932018, 0.5239589345858486, 0.5401341980051645, 0.5560774040795342, 0.571919845184492, 0.5876522129511689, 0.6030856792407261, 0.6184716314838362, 0.6336738268736778, 0.6486881514988921, 0.6635852311272672, 0.6783038034735894, 0.6928740223326818, 0.7073573883477303, 0.7217284550334213, 0.7358801817025876, 0.7499964090291301, 0.763827858405311, 0.7775199463116818, 0.7910439836190449, 0.8043375116833279, 0.8173042296456263, 0.8302272496103774, 0.8430267355457908, 0.8557604364445532, 0.8682079125532395, 0.8804038521061522, 0.8923707834979848, 0.9042686131462242, 0.9159448357140246, 0.9273396057200577, 0.9385998375911643, 0.9495530092801431, 0.9602525075237507, 0.9707704944212635, 0.9809213418248747, 0.9908093492639487, 0.9999999999999999]",62.6251746886832,10.46949012730471,0,FISHR,encoder.0,82.02333861020952,64,64,64,11,"[1.781586291002532, 1.753927867082333, 1.727198853363296, 1.6876675096458926, 1.6734606461888921, 1.641677740399942, 1.6382325535422042, 1.6283881028357003, 1.6033518428925857, 1.59152505191494, 1.5815233893063463, 1.5603428424879562, 1.5522200989596253, 1.5246209596695042, 1.5134109334725105, 1.505684127141072, 1.4945328866783503, 1.4788175483842598, 1.4754654227132693, 1.4629691895312247, 1.438270258514568, 1.4253507851586524, 1.4071580635036032, 1.3964641166299296, 1.377157269092505, 1.3673351280186765, 1.3533342016763696, 1.3351874295729325, 1.3267491085518828, 1.3077149903703813, 1.299449911164254, 1.2904213284664834, 1.265904431397609, 1.2620071706771352, 1.2469348200795447, 1.2315250327375624, 1.2219082066614568, 1.207266443421254, 1.1950979951041971, 1.1879740348679244, 1.1787628689503333, 1.1607718685041644, 1.1578600939036876, 1.1345016556524563, 1.1230707626250023, 1.1092866914389594, 1.0903795537410033, 1.0635734980846923, 1.059989242435275, 1.0498565689170223, 1.0444606605803266, 1.0209835477052605, 1.0003516796182133, 0.9815676656774291, 0.9758997099641292, 0.957722757366861, 0.9346370785903101, 0.9236018115932515, 0.898415710300871, 0.8776085673947697, 0.8627204007924444, 0.8326063937669687, 0.8110473823554363, 0.7538478573712983]",1.781586291002532,34.53324095756309,0.021720480063228933,0.10513887039230478,FISHR_COMMON_HARNESS_LAMBDA10000_ANNEAL100
